,year,name,percent,gender
213699,1964,Graciela,0.000111,girl
213700,1964,Melodie,0.000111,girl
213701,1964,Reba,0.000111,girl
213702,1964,Abby,0.000111,girl
213703,1964,Adriana,0.00011,girl
213704,1964,Kaye,0.00011,girl
213705,1964,Rebekah,0.00011,girl
213706,1964,Alana,0.00011,girl
213707,1964,Estella,0.00011,girl
213708,1964,Susanna,0.00011,girl
213709,1964,Tania,0.000109,girl
213710,1964,Georgina,0.000109,girl
213711,1964,Dorene,0.000108,girl
213712,1964,Kate,0.000108,girl
213713,1964,Glenna,0.000107,girl
213714,1964,Shirl,0.000107,girl
213715,1964,Twila,0.000107,girl
213716,1964,Corrine,0.000107,girl
213717,1964,Georgette,0.000107,girl
213718,1964,Pennie,0.000106,girl
213719,1964,Renita,0.000106,girl
213720,1964,Shanna,0.000106,girl
213721,1964,Tana,0.000106,girl
213722,1964,Ilene,0.000105,girl
213723,1964,Josie,0.000105,girl
213724,1964,Nita,0.000105,girl
213725,1964,Roxane,0.000105,girl
213726,1964,Annamarie,0.000104,girl
213727,1964,Gerri,0.000104,girl
213728,1964,Jonna,0.000104,girl
213729,1964,Libby,0.000104,girl
213730,1964,Mae,0.000104,girl
213731,1964,Serena,0.000104,girl
213732,1964,Lyn,0.000103,girl
213733,1964,Rachael,0.000103,girl
213734,1964,Terese,0.000103,girl
213735,1964,Juliet,0.000102,girl
213736,1964,Alyson,0.000102,girl
213737,1964,Djuna,0.000101,girl
213738,1964,Jeanna,0.000101,girl
213739,1964,Lupe,0.000101,girl
213740,1964,Vickey,0.000101,girl
213741,1964,Inez,0.000101,girl
213742,1964,Krystal,0.000101,girl
213743,1964,Dori,0.0001,girl
213744,1964,Gigi,0.0001,girl
213745,1964,Henrietta,0.0001,girl
213746,1964,Selina,0.0001,girl
213747,1964,Candice,9.9e-05,girl
213748,1964,Cathryn,9.9e-05,girl
213749,1964,Teena,9.9e-05,girl
213750,1964,Twyla,9.9e-05,girl
213751,1964,Bernadine,9.8e-05,girl
213752,1964,Ruthie,9.8e-05,girl
213753,1964,Starla,9.8e-05,girl
213754,1964,Barbie,9.7e-05,girl
213755,1964,Djuana,9.7e-05,girl
213756,1964,Marisol,9.7e-05,girl
213757,1964,Adele,9.7e-05,girl
213758,1964,Latanya,9.7e-05,girl
213759,1964,Susana,9.6e-05,girl
213760,1964,Arleen,9.5e-05,girl
213761,1964,Lanette,9.5e-05,girl
213762,1964,Alecia,9.5e-05,girl
213763,1964,Lavonne,9.5e-05,girl
213764,1964,Milagros,9.5e-05,girl
213765,1964,Fay,9.4e-05,girl
213766,1964,Jacquelin,9.4e-05,girl
213767,1964,Mamie,9.3e-05,girl
213768,1964,Suzy,9.3e-05,girl
213769,1964,Vikki,9.3e-05,girl
213770,1964,Ashley,9.2e-05,girl
213771,1964,Mara,9.2e-05,girl
213772,1964,Ivy,9.1e-05,girl
213773,1964,Charla,9e-05,girl
213774,1964,Noelle,9e-05,girl
213775,1964,Tresa,9e-05,girl
213776,1964,Antionette,9e-05,girl
213777,1964,Lula,9e-05,girl
213778,1964,Rosanna,9e-05,girl
213779,1964,Tori,9e-05,girl
213780,1964,Cherry,8.9e-05,girl
213781,1964,Dinah,8.9e-05,girl
213782,1964,Esmeralda,8.9e-05,girl
213783,1964,Hattie,8.9e-05,girl
213784,1964,Shana,8.9e-05,girl
213785,1964,Aida,8.8e-05,girl
213786,1964,Camilla,8.8e-05,girl
213787,1964,Deedee,8.8e-05,girl
213788,1964,Mollie,8.8e-05,girl
213789,1964,Venus,8.8e-05,girl
213790,1964,Alfreda,8.8e-05,girl
213791,1964,Ginny,8.8e-05,girl
213792,1964,Leanna,8.8e-05,girl
213793,1964,Marylou,8.8e-05,girl
213794,1964,Roxanna,8.8e-05,girl
213795,1964,Dolly,8.7e-05,girl
213796,1964,Mercedes,8.7e-05,girl
213797,1964,Sharla,8.7e-05,girl
213798,1964,Kathrine,8.7e-05,girl
213799,1964,Kitty,8.7e-05,girl
213800,1964,Lucretia,8.7e-05,girl
213801,1964,Magdalena,8.7e-05,girl
213802,1964,Sydney,8.7e-05,girl
213803,1964,Dedra,8.6e-05,girl
213804,1964,Letha,8.6e-05,girl
213805,1964,Avis,8.6e-05,girl
213806,1964,Bettina,8.6e-05,girl
213807,1964,Evette,8.6e-05,girl
213808,1964,Janeen,8.5e-05,girl
213809,1964,Juana,8.5e-05,girl
213810,1964,Chrystal,8.5e-05,girl
213811,1964,Jeana,8.5e-05,girl
213812,1964,Kandy,8.5e-05,girl
213813,1964,Lela,8.5e-05,girl
213814,1964,Loriann,8.4e-05,girl
213815,1964,Marietta,8.4e-05,girl
213816,1964,Nelda,8.4e-05,girl
213817,1964,Maribeth,8.4e-05,girl
213818,1964,Sherie,8.4e-05,girl
213819,1964,Barbra,8.3e-05,girl
213820,1964,Elvira,8.3e-05,girl
213821,1964,Kayla,8.3e-05,girl
213822,1964,Trena,8.3e-05,girl
213823,1964,Edie,8.3e-05,girl
213824,1964,Fannie,8.3e-05,girl
213825,1964,Leila,8.3e-05,girl
213826,1964,Meg,8.2e-05,girl
213827,1964,Renea,8.2e-05,girl
213828,1964,Adrian,8.2e-05,girl
213829,1964,Geralyn,8.2e-05,girl
213830,1964,Katy,8.2e-05,girl
213831,1964,Roseanne,8.1e-05,girl
213832,1964,Dara,8.1e-05,girl
213833,1964,Machelle,8.1e-05,girl
213834,1964,Etta,8e-05,girl
213835,1964,Shiela,8e-05,girl
213836,1964,Aurora,7.9e-05,girl
213837,1964,Lenore,7.9e-05,girl
213838,1964,Gaye,7.9e-05,girl
213839,1964,Gertrude,7.8e-05,girl
213840,1964,Karon,7.8e-05,girl
213841,1964,William,7.8e-05,girl
213842,1964,Babette,7.8e-05,girl
213843,1964,Carey,7.8e-05,girl
213844,1964,Carmella,7.8e-05,girl
213845,1964,Renata,7.8e-05,girl
213846,1964,Ronna,7.8e-05,girl
213847,1964,Millie,7.7e-05,girl
213848,1964,Rosario,7.7e-05,girl
213849,1964,Athena,7.7e-05,girl
213850,1964,Elva,7.7e-05,girl
213851,1964,Kandi,7.7e-05,girl
213852,1964,Althea,7.6e-05,girl
213853,1964,Corinna,7.6e-05,girl
213854,1964,Dorinda,7.6e-05,girl
213855,1964,Mariann,7.6e-05,girl
213856,1964,Minerva,7.6e-05,girl
213857,1964,Esperanza,7.5e-05,girl
213858,1964,Lorinda,7.5e-05,girl
213859,1964,Madonna,7.5e-05,girl
213860,1964,Penni,7.5e-05,girl
213861,1964,Darleen,7.4e-05,girl
213862,1964,Debi,7.4e-05,girl
213863,1964,Fonda,7.4e-05,girl
213864,1964,Beatriz,7.3e-05,girl
213865,1964,Francesca,7.3e-05,girl
213866,1964,Moira,7.3e-05,girl
213867,1964,Anastasia,7.3e-05,girl
213868,1964,Cassie,7.3e-05,girl
213869,1964,Juliann,7.3e-05,girl
213870,1964,Muriel,7.3e-05,girl
213871,1964,Sybil,7.3e-05,girl
213872,1964,Louisa,7.2e-05,girl
213873,1964,Marva,7.2e-05,girl
213874,1964,Melba,7.2e-05,girl
213875,1964,Tessa,7.2e-05,girl
213876,1964,Annetta,7.2e-05,girl
213877,1964,Jerry,7.2e-05,girl
213878,1964,Migdalia,7.2e-05,girl
213879,1964,Nanci,7.2e-05,girl
213880,1964,Cherri,7.1e-05,girl
213881,1964,Loraine,7.1e-05,girl
213882,1964,Tia,7.1e-05,girl
213883,1964,Angeline,7.1e-05,girl
213884,1964,Mimi,7.1e-05,girl
213885,1964,Candi,7e-05,girl
213886,1964,Ester,7e-05,girl
213887,1964,Merri,7e-05,girl
213888,1964,Nola,7e-05,girl
213889,1964,Treva,7e-05,girl
213890,1964,Cheryle,7e-05,girl
213891,1964,Petra,7e-05,girl
213892,1964,Richard,7e-05,girl
213893,1964,Tamie,7e-05,girl
213894,1964,Angelita,6.9e-05,girl
213895,1964,Hannah,6.9e-05,girl
213896,1964,Margot,6.9e-05,girl
213897,1964,Tonda,6.9e-05,girl
213898,1964,Darci,6.8e-05,girl
213899,1964,Francis,6.8e-05,girl
213900,1964,Noemi,6.8e-05,girl
213901,1964,Nona,6.8e-05,girl
213902,1964,Winifred,6.8e-05,girl
213903,1964,Anjanette,6.8e-05,girl
213904,1964,Denine,6.8e-05,girl
213905,1964,Daneen,6.7e-05,girl
213906,1964,Donita,6.7e-05,girl
213907,1964,Dottie,6.7e-05,girl
213908,1964,Hillary,6.7e-05,girl
213909,1964,Lily,6.7e-05,girl
213910,1964,Blanche,6.7e-05,girl
213911,1964,Elissa,6.7e-05,girl
213912,1964,Evangeline,6.7e-05,girl
213913,1964,Janel,6.7e-05,girl
213914,1964,Michell,6.7e-05,girl
213915,1964,Zelda,6.7e-05,girl
213916,1964,Josefina,6.6e-05,girl
213917,1964,Melonie,6.6e-05,girl
213918,1964,Portia,6.6e-05,girl
213919,1964,Charles,6.6e-05,girl
213920,1964,Collette,6.6e-05,girl
213921,1964,Debbra,6.6e-05,girl
213922,1964,Deeann,6.6e-05,girl
213923,1964,Holli,6.6e-05,girl
213924,1964,Joanie,6.6e-05,girl
213925,1964,Matilda,6.6e-05,girl
213926,1964,Roxie,6.6e-05,girl
213927,1964,Brooke,6.5e-05,girl
213928,1964,Delisa,6.5e-05,girl
213929,1964,Joellen,6.5e-05,girl
213930,1964,Kimberli,6.5e-05,girl
213931,1964,Linette,6.5e-05,girl
213932,1964,Loreen,6.5e-05,girl
213933,1964,Rona,6.5e-05,girl
213934,1964,Angelique,6.5e-05,girl
213935,1964,Bambi,6.5e-05,girl
213936,1964,Juliette,6.5e-05,girl
213937,1964,Kenneth,6.5e-05,girl
213938,1964,Marilee,6.5e-05,girl
213939,1964,Cathie,6.4e-05,girl
213940,1964,Eloise,6.4e-05,girl
213941,1964,Leesa,6.4e-05,girl
213942,1964,Madelyn,6.4e-05,girl
213943,1964,Cyndi,6.3e-05,girl
213944,1964,Ina,6.3e-05,girl
213945,1964,Mabel,6.3e-05,girl
213946,1964,Maryjane,6.3e-05,girl
213947,1964,Aretha,6.3e-05,girl
213948,1964,Cornelia,6.3e-05,girl
213949,1964,Christal,6.2e-05,girl
213950,1964,Debbi,6.2e-05,girl
213951,1964,Louann,6.2e-05,girl
213952,1964,Shaun,6.2e-05,girl
213953,1964,Beverley,6.2e-05,girl
213954,1964,Catharine,6.2e-05,girl
213955,1964,Fawn,6.2e-05,girl
213956,1964,Jacki,6.2e-05,girl
213957,1964,Jacklyn,6.2e-05,girl
213958,1964,Marti,6.2e-05,girl
213959,1964,Shirlene,6.2e-05,girl
213960,1964,Stacia,6.2e-05,girl
213961,1964,Alisha,6.1e-05,girl
213962,1964,Anthony,6.1e-05,girl
213963,1964,Brigette,6.1e-05,girl
213964,1964,Jena,6.1e-05,girl
213965,1964,Joseph,6.1e-05,girl
213966,1964,Kendall,6.1e-05,girl
213967,1964,Mark,6.1e-05,girl
213968,1964,Sherrill,6.1e-05,girl
213969,1964,Cathrine,6.1e-05,girl
213970,1964,Clarice,6.1e-05,girl
213971,1964,Jerilyn,6.1e-05,girl
213972,1964,Thea,6.1e-05,girl
213973,1964,Alyssa,6e-05,girl
213974,1964,Charleen,6e-05,girl
213975,1964,Elaina,6e-05,girl
213976,1964,Jewell,6e-05,girl
213977,1964,Jimmie,6e-05,girl
213978,1964,Karri,6e-05,girl
213979,1964,Katheryn,6e-05,girl
213980,1964,Maricela,6e-05,girl
213981,1964,Rosita,6e-05,girl
213982,1964,Aleta,6e-05,girl
213983,1964,Delinda,6e-05,girl
213984,1964,Lesli,6e-05,girl
213985,1964,Sabra,6e-05,girl
213986,1964,Tamala,6e-05,girl
213987,1964,Velvet,6e-05,girl
213988,1964,Debrah,5.9e-05,girl
213989,1964,Fran,5.9e-05,girl
213990,1964,Lona,5.9e-05,girl
213991,1964,Tommie,5.9e-05,girl
213992,1964,Tyra,5.9e-05,girl
213993,1964,Carleen,5.9e-05,girl
213994,1964,Earlene,5.9e-05,girl
213995,1964,Loren,5.9e-05,girl
213996,1964,Myrtle,5.9e-05,girl
213997,1964,Suzie,5.9e-05,girl
213998,1964,Tawana,5.9e-05,girl
213999,1964,Consuelo,5.8e-05,girl
214000,1965,Lisa,0.032982,girl
214001,1965,Mary,0.018761,girl
214002,1965,Karen,0.017999,girl
214003,1965,Kimberly,0.015782,girl
214004,1965,Susan,0.014413,girl
214005,1965,Patricia,0.01289,girl
214006,1965,Donna,0.01078,girl
214007,1965,Linda,0.010584,girl
214008,1965,Cynthia,0.010538,girl
214009,1965,Angela,0.010259,girl
214010,1965,Tammy,0.009856,girl
214011,1965,Pamela,0.009565,girl
214012,1965,Deborah,0.009348,girl
214013,1965,Julie,0.0093,girl
214014,1965,Sandra,0.008963,girl
214015,1965,Elizabeth,0.008931,girl
214016,1965,Laura,0.008877,girl
214017,1965,Michelle,0.008869,girl
214018,1965,Lori,0.008592,girl
214019,1965,Jennifer,0.008321,girl
214020,1965,Christine,0.008314,girl
214021,1965,Sharon,0.008284,girl
214022,1965,Brenda,0.008245,girl
214023,1965,Teresa,0.007977,girl
214024,1965,Barbara,0.007675,girl
214025,1965,Dawn,0.0073,girl
214026,1965,Debra,0.007169,girl
214027,1965,Denise,0.007132,girl
214028,1965,Tina,0.007011,girl
214029,1965,Kelly,0.006981,girl
214030,1965,Cheryl,0.006871,girl
214031,1965,Nancy,0.006705,girl
214032,1965,Robin,0.006565,girl
214033,1965,Kathleen,0.006451,girl
214034,1965,Amy,0.006308,girl
214035,1965,Tracy,0.006115,girl
214036,1965,Rhonda,0.00599,girl
214037,1965,Melissa,0.005782,girl
214038,1965,Wendy,0.005736,girl
214039,1965,Diane,0.005669,girl
214040,1965,Rebecca,0.00559,girl
214041,1965,Carol,0.005529,girl
214042,1965,Kim,0.005517,girl
214043,1965,Stephanie,0.005344,girl
214044,1965,Theresa,0.005299,girl
214045,1965,Maria,0.005175,girl
214046,1965,Jacqueline,0.005156,girl
214047,1965,Michele,0.004743,girl
214048,1965,Sheila,0.004326,girl
214049,1965,Paula,0.004326,girl
214050,1965,Jill,0.004279,girl
214051,1965,Margaret,0.004267,girl
214052,1965,Cindy,0.004257,girl
214053,1965,Kathy,0.004249,girl
214054,1965,Janet,0.004188,girl
214055,1965,Sherry,0.004042,girl
214056,1965,Catherine,0.003969,girl
214057,1965,Carolyn,0.003815,girl
214058,1965,Ann,0.003709,girl
214059,1965,Laurie,0.003576,girl
214060,1965,Connie,0.003368,girl
214061,1965,Debbie,0.003332,girl
214062,1965,Andrea,0.003327,girl
214063,1965,Diana,0.003245,girl
214064,1965,Suzanne,0.003236,girl
214065,1965,Beth,0.003161,girl
214066,1965,Valerie,0.003092,girl
214067,1965,Renee,0.003007,girl
214068,1965,Terri,0.002945,girl
214069,1965,Gina,0.002885,girl
214070,1965,Annette,0.00288,girl
214071,1965,Monica,0.002793,girl
214072,1965,Janice,0.002752,girl
214073,1965,Christina,0.002724,girl
214074,1965,Leslie,0.002669,girl
214075,1965,Carla,0.002615,girl
214076,1965,Dana,0.002587,girl
214077,1965,Anne,0.002585,girl
214078,1965,Katherine,0.00258,girl
214079,1965,Lynn,0.002555,girl
214080,1965,Wanda,0.002546,girl
214081,1965,Regina,0.002489,girl
214082,1965,Darlene,0.002386,girl
214083,1965,Stacey,0.002337,girl
214084,1965,Tracey,0.002331,girl
214085,1965,Judy,0.002324,girl
214086,1965,Kathryn,0.002275,girl
214087,1965,Cathy,0.002273,girl
214088,1965,Bonnie,0.00226,girl
214089,1965,Joyce,0.00226,girl
214090,1965,Sherri,0.002224,girl
214091,1965,Sarah,0.002221,girl
214092,1965,Colleen,0.002205,girl
214093,1965,Anita,0.002199,girl
214094,1965,Jane,0.002151,girl
214095,1965,Anna,0.002145,girl
214096,1965,Penny,0.002134,girl
214097,1965,Shelly,0.002107,girl
214098,1965,Martha,0.002081,girl
214099,1965,Melinda,0.002078,girl
214100,1965,Beverly,0.002066,girl
214101,1965,Judith,0.001961,girl
214102,1965,Betty,0.001951,girl
214103,1965,Heidi,0.001948,girl
214104,1965,Tamara,0.001948,girl
214105,1965,Marie,0.001909,girl
214106,1965,Maureen,0.001908,girl
214107,1965,Victoria,0.001903,girl
214108,1965,Gloria,0.001881,girl
214109,1965,Deanna,0.001863,girl
214110,1965,Shirley,0.001846,girl
214111,1965,Jean,0.001841,girl
214112,1965,Holly,0.001837,girl
214113,1965,Vicki,0.001822,girl
214114,1965,Virginia,0.001805,girl
214115,1965,Joan,0.001798,girl
214116,1965,Ellen,0.00178,girl
214117,1965,Ruth,0.001768,girl
214118,1965,Stacy,0.001754,girl
214119,1965,Kristine,0.001731,girl
214120,1965,Joanne,0.001724,girl
214121,1965,Melanie,0.001705,girl
214122,1965,Peggy,0.0017,girl
214123,1965,Julia,0.001695,girl
214124,1965,Veronica,0.001683,girl
214125,1965,Rita,0.001677,girl
214126,1965,Jodi,0.001671,girl
214127,1965,Allison,0.001666,girl
214128,1965,Tonya,0.001624,girl
214129,1965,Dorothy,0.00162,girl
214130,1965,Sylvia,0.001618,girl
214131,1965,Yvonne,0.001616,girl
214132,1965,Rose,0.001568,girl
214133,1965,Gail,0.001565,girl
214134,1965,Kristin,0.001549,girl
214135,1965,April,0.001538,girl
214136,1965,Helen,0.001535,girl
214137,1965,Vickie,0.001524,girl
214138,1965,Yolanda,0.001511,girl
214139,1965,Jamie,0.001503,girl
214140,1965,Sheri,0.001438,girl
214141,1965,Charlene,0.001419,girl
214142,1965,Becky,0.001418,girl
214143,1965,Shannon,0.001406,girl
214144,1965,Alice,0.001405,girl
214145,1965,Crystal,0.001389,girl
214146,1965,Sheryl,0.001388,girl
214147,1965,Shelley,0.001384,girl
214148,1965,Elaine,0.001367,girl
214149,1965,Heather,0.001367,girl
214150,1965,Marilyn,0.001363,girl
214151,1965,Carrie,0.001359,girl
214152,1965,Charlotte,0.001353,girl
214153,1965,Phyllis,0.001351,girl
214154,1965,Yvette,0.00135,girl
214155,1965,Jackie,0.001338,girl
214156,1965,Eileen,0.001324,girl
214157,1965,Joann,0.00131,girl
214158,1965,Alicia,0.00129,girl
214159,1965,Sonya,0.001289,girl
214160,1965,Toni,0.001274,girl
214161,1965,Sally,0.00127,girl
214162,1965,Frances,0.001239,girl
214163,1965,Felicia,0.001201,girl
214164,1965,Jeanne,0.001177,girl
214165,1965,Carmen,0.001174,girl
214166,1965,Roberta,0.001165,girl
214167,1965,Traci,0.001137,girl
214168,1965,Jeanette,0.001131,girl
214169,1965,Lorraine,0.001126,girl
214170,1965,Norma,0.00112,girl
214171,1965,Belinda,0.001109,girl
214172,1965,Tanya,0.001106,girl
214173,1965,Terry,0.001106,girl
214174,1965,Rachel,0.001102,girl
214175,1965,Evelyn,0.001098,girl
214176,1965,Joy,0.00108,girl
214177,1965,Sara,0.00108,girl
214178,1965,Samantha,0.001072,girl
214179,1965,Natalie,0.001064,girl
214180,1965,Ronda,0.001048,girl
214181,1965,Shelia,0.001036,girl
214182,1965,Jo,0.001013,girl
214183,1965,Shari,0.001008,girl
214184,1965,Loretta,0.001007,girl
214185,1965,Constance,0.001004,girl
214186,1965,Caroline,0.000993,girl
214187,1965,Karla,0.000987,girl
214188,1965,Kimberley,0.000984,girl
214189,1965,Sue,0.000972,girl
214190,1965,Kristen,0.000944,girl
214191,1965,Tami,0.000941,girl
214192,1965,Sandy,0.000934,girl
214193,1965,Gwendolyn,0.000931,girl
214194,1965,Tammie,0.000928,girl
214195,1965,Angie,0.000928,girl
214196,1965,Juanita,0.000914,girl
214197,1965,Patty,0.000912,girl
214198,1965,Melody,0.000911,girl
214199,1965,Audrey,0.000908,girl
214200,1965,Amanda,0.000903,girl
214201,1965,Dianne,0.000894,girl
214202,1965,Vanessa,0.000891,girl
214203,1965,Doris,0.000889,girl
214204,1965,Monique,0.000888,girl
214205,1965,Kristi,0.00088,girl
214206,1965,Lynda,0.000878,girl
214207,1965,Darla,0.000866,girl
214208,1965,Jody,0.000859,girl
214209,1965,Cassandra,0.000854,girl
214210,1965,Irene,0.00085,girl
214211,1965,Marcia,0.000848,girl
214212,1965,Bridget,0.000844,girl
214213,1965,Kelli,0.000844,girl
214214,1965,Marsha,0.000841,girl
214215,1965,Jessica,0.000837,girl
214216,1965,Glenda,0.000829,girl
214217,1965,Doreen,0.000827,girl
214218,1965,Lynne,0.000822,girl
214219,1965,Erin,0.000801,girl
214220,1965,Kelley,0.000801,girl
214221,1965,Alison,0.0008,girl
214222,1965,Teri,0.000799,girl
214223,1965,Shawn,0.000793,girl
214224,1965,Lynette,0.000771,girl
214225,1965,Rosa,0.000768,girl
214226,1965,Robyn,0.000763,girl
214227,1965,Leah,0.00076,girl
214228,1965,Lora,0.000759,girl
214229,1965,Kristina,0.000752,girl
214230,1965,Vicky,0.000747,girl
214231,1965,Janine,0.000743,girl
214232,1965,Eva,0.00073,girl
214233,1965,Patti,0.000719,girl
214234,1965,Danielle,0.000714,girl
214235,1965,Lauren,0.000713,girl
214236,1965,Lee,0.000711,girl
214237,1965,Dianna,0.000704,girl
214238,1965,Emily,0.000704,girl
214239,1965,Katrina,0.000703,girl
214240,1965,Rosemary,0.000698,girl
214241,1965,Roxanne,0.000696,girl
214242,1965,Ramona,0.000695,girl
214243,1965,Vivian,0.000686,girl
214244,1965,Sonia,0.000685,girl
214245,1965,Pam,0.000667,girl
214246,1965,Marlene,0.000662,girl
214247,1965,Lois,0.00066,girl
214248,1965,Sherrie,0.00066,girl
214249,1965,Tara,0.00064,girl
214250,1965,Kellie,0.000639,girl
214251,1965,Hope,0.000632,girl
214252,1965,Marianne,0.000627,girl
214253,1965,Christy,0.000617,girl
214254,1965,Sonja,0.000614,girl
214255,1965,Grace,0.00061,girl
214256,1965,Ginger,0.000607,girl
214257,1965,Jacquelyn,0.000604,girl
214258,1965,Tracie,0.000599,girl
214259,1965,Jana,0.000598,girl
214260,1965,Vonda,0.000598,girl
214261,1965,Chris,0.000597,girl
214262,1965,Lydia,0.000591,girl
214263,1965,Molly,0.000581,girl
214264,1965,Nina,0.00058,girl
214265,1965,Arlene,0.000576,girl
214266,1965,Mia,0.000576,girl
214267,1965,June,0.000574,girl
214268,1965,Lorie,0.000564,girl
214269,1965,Kay,0.000558,girl
214270,1965,Lillian,0.000558,girl
214271,1965,Trina,0.000557,girl
214272,1965,Antoinette,0.000545,girl
214273,1965,Cara,0.000541,girl
214274,1965,Ruby,0.00054,girl
214275,1965,Jenny,0.000539,girl
214276,1965,Kris,0.000535,girl
214277,1965,Marjorie,0.000532,girl
214278,1965,Candace,0.000531,girl
214279,1965,Esther,0.000527,girl
214280,1965,Gayle,0.000522,girl
214281,1965,Kari,0.000518,girl
214282,1965,Priscilla,0.000517,girl
214283,1965,Louise,0.000516,girl
214284,1965,Jan,0.000514,girl
214285,1965,Angelia,0.000512,girl
214286,1965,Betsy,0.000509,girl
214287,1965,Alisa,0.000505,girl
214288,1965,Kerry,0.000504,girl
214289,1965,Karin,0.000502,girl
214290,1965,Geraldine,0.0005,girl
214291,1965,Bernadette,0.000498,girl
214292,1965,Bobbie,0.000496,girl
214293,1965,Joanna,0.000496,girl
214294,1965,Gretchen,0.000495,girl
214295,1965,Marla,0.000493,girl
214296,1965,Rochelle,0.000493,girl
214297,1965,Carole,0.00049,girl
214298,1965,Nicole,0.00049,girl
214299,1965,Edith,0.000487,girl
214300,1965,Cathleen,0.000484,girl
214301,1965,Debora,0.000482,girl
214302,1965,Nora,0.000482,girl
214303,1965,Cheri,0.000479,girl
214304,1965,Mona,0.000477,girl
214305,1965,Pauline,0.000477,girl
214306,1965,Lucy,0.000476,girl
214307,1965,Leigh,0.000475,girl
214308,1965,Josephine,0.000472,girl
214309,1965,Desiree,0.000468,girl
214310,1965,Dina,0.000455,girl
214311,1965,Dolores,0.000454,girl
214312,1965,Cherie,0.000452,girl
214313,1965,Maryann,0.000448,girl
214314,1965,Annie,0.000447,girl
214315,1965,Claudia,0.000446,girl
214316,1965,Dena,0.000444,girl
214317,1965,Ana,0.000443,girl
214318,1965,Kara,0.000437,girl
214319,1965,Sabrina,0.000432,girl
214320,1965,Leticia,0.00043,girl
214321,1965,Kristy,0.000427,girl
214322,1965,Lana,0.000427,girl
214323,1965,Nadine,0.000424,girl
214324,1965,Lorrie,0.000415,girl
214325,1965,Trisha,0.000414,girl
214326,1965,Miriam,0.000413,girl
214327,1965,Krista,0.000411,girl
214328,1965,Mildred,0.000409,girl
214329,1965,Lesley,0.000407,girl
214330,1965,Leanne,0.000404,girl
214331,1965,Delores,0.000402,girl
214332,1965,Cecilia,0.000401,girl
214333,1965,Irma,0.000398,girl
214334,1965,Billie,0.000396,girl
214335,1965,Dora,0.000396,girl
214336,1965,Georgia,0.000394,girl
214337,1965,Therese,0.000394,girl
214338,1965,Joni,0.000393,girl
214339,1965,Candy,0.000389,girl
214340,1965,Edna,0.000389,girl
214341,1965,Paulette,0.000387,girl
214342,1965,Faith,0.000386,girl
214343,1965,Patrice,0.000386,girl
214344,1965,Lesa,0.000383,girl
214345,1965,Jeannette,0.000381,girl
214346,1965,Adrienne,0.00038,girl
214347,1965,Margie,0.00038,girl
214348,1965,Rosemarie,0.000379,girl
214349,1965,Francine,0.000378,girl
214350,1965,Jodie,0.000366,girl
214351,1965,Jeanine,0.000366,girl
214352,1965,Celeste,0.000361,girl
214353,1965,Suzette,0.00036,girl
214354,1965,Rosalind,0.000355,girl
214355,1965,Kirsten,0.000351,girl
214356,1965,Myra,0.00035,girl
214357,1965,Daphne,0.000349,girl
214358,1965,Beatrice,0.000349,girl
214359,1965,Emma,0.000348,girl
214360,1965,Rene,0.000347,girl
214361,1965,Tammi,0.000342,girl
214362,1965,Bonita,0.000342,girl
214363,1965,Stacie,0.00034,girl
214364,1965,Terrie,0.00034,girl
214365,1965,Janie,0.000339,girl
214366,1965,Leann,0.000338,girl
214367,1965,Lucinda,0.000337,girl
214368,1965,Elisa,0.000336,girl
214369,1965,Megan,0.000334,girl
214370,1965,Eleanor,0.000332,girl
214371,1965,Kerri,0.000332,girl
214372,1965,Susie,0.000329,girl
214373,1965,Marian,0.000328,girl
214374,1965,Susanne,0.000323,girl
214375,1965,Marcella,0.000322,girl
214376,1965,Trudy,0.000319,girl
214377,1965,Naomi,0.000317,girl
214378,1965,Gladys,0.000316,girl
214379,1965,Sondra,0.000316,girl
214380,1965,Bobbi,0.000316,girl
214381,1965,Jeannine,0.000316,girl
214382,1965,Thelma,0.000316,girl
214383,1965,Deanne,0.000315,girl
214384,1965,Patsy,0.000315,girl
214385,1965,Clara,0.000311,girl
214386,1965,Marion,0.000311,girl
214387,1965,Erica,0.00031,girl
214388,1965,Tiffany,0.000309,girl
214389,1965,Bernice,0.000307,girl
214390,1965,Jennie,0.000307,girl
214391,1965,Kecia,0.000306,girl
214392,1965,Ladonna,0.000304,girl
214393,1965,Tricia,0.000304,girl
214394,1965,Bertha,0.000302,girl
214395,1965,Shawna,0.000301,girl
214396,1965,Alma,0.000301,girl
214397,1965,Jeannie,0.000301,girl
214398,1965,Deirdre,0.000298,girl
214399,1965,Darcy,0.000297,girl
214400,1965,Deana,0.000294,girl
214401,1965,Vera,0.000293,girl
214402,1965,Amber,0.000288,girl
214403,1965,Laurel,0.000287,girl
214404,1965,Nanette,0.000287,girl
214405,1965,Claire,0.000286,girl
214406,1965,Paige,0.000285,girl
214407,1965,Ida,0.000284,girl
214408,1965,Lena,0.000284,girl
214409,1965,Staci,0.000282,girl
214410,1965,Karyn,0.000279,girl
214411,1965,Stella,0.000279,girl
214412,1965,Lauri,0.000278,girl
214413,1965,Lorna,0.000278,girl
214414,1965,Iris,0.000278,girl
214415,1965,Sophia,0.000277,girl
214416,1965,Valarie,0.000272,girl
214417,1965,Bridgette,0.000271,girl
214418,1965,Margarita,0.000271,girl
