designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 4421571764975763712",4421571764975763712,229.65157446452704,2.0452084371466266,-0.004521703667778746,3.7522705711677795,-10.14625258836609,1.0524716,17.200714,0.93930244,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5242.276,4.7538,-2.6274,1330.996,0.0176,0.0144,0.0079
"Gaia DR3 4421571764975772800",4421571764975772800,229.65692760088714,2.04699030564657,-1.3180604484295544,3.6598063866490476,-9.42326408212804,2.184124,16.680946,0.9632788,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571764975772928",4421571764975772928,229.65700788106324,2.049088158973771,0.007369465606610684,3.9332769905981917,-9.783610734043409,0.97373825,17.979563,0.75123787,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571764975775872",4421571764975775872,229.6596830711391,2.041893796323404,-0.19899202951987036,4.178532342813444,-9.04637315500935,1.0205594,18.515036,0.9628906,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571764975777536",4421571764975777536,229.65925566879878,2.0455272727581137,,,,,20.57946,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571764975778816",4421571764975778816,229.6605275089053,2.0396329609719865,0.07557797878652235,4.156936880707402,-9.871277951625197,1.2212224,17.299297,0.96520424,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5205.062,4.7233,-1.4681,1432.6987,0.0012,0.001,5.0E-4
"Gaia DR3 4421571764975779328",4421571764975779328,229.66089785528197,2.0377673503998692,0.2741628445578841,3.7137225481577985,-10.02050094266466,0.99506134,17.61798,0.82676125,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5496.483,4.7182,-3.7487,1915.0245,0.0368,0.0307,0.0169
"Gaia DR3 4421571764975780736",4421571764975780736,229.66147060349456,2.0438537915280595,0.048284138487649696,3.809242309450145,-10.114051741897537,0.95759666,18.023083,0.7575245,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5921.0723,4.6701,-0.9472,3405.0542,0.0023,0.002,0.0011
"Gaia DR3 4421571764975781888",4421571764975781888,229.66247790291314,2.047767065869354,0.1100641690313992,4.063909221355514,-9.945603621672793,1.112807,13.712297,1.2428408,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5756.75,1.8762,-0.0055,19707.195,0.9234,0.7422,0.3944
"Gaia DR3 4421571769266304000",4421571769266304000,229.66538866675123,2.0401521558136118,-1.1719451752062375,4.491686397679564,-10.295771139645582,0.97426176,19.97084,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266305792",4421571769266305792,229.66469353003063,2.039820432162616,0.10702411386766557,3.8866882368687303,-9.947244461934861,1.0622802,17.690033,0.91072464,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5468.699,4.7048,-1.5333,2077.635,0.0041,0.0034,0.0019
"Gaia DR3 4421571769266309504",4421571769266309504,229.66043008888064,2.0382190706397245,0.41125035857958614,2.9935484243120483,-8.786397731273945,1.0660514,20.116474,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266309632",4421571769266309632,229.66083808468176,2.0381407185174494,,,,,20.274942,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266310016",4421571769266310016,229.65634307293473,2.0350686440906647,0.7927440590627375,3.5107408658421786,-10.010284650177212,1.1005257,19.534878,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266310912",4421571769266310912,229.66023472202934,2.0375742309951552,-0.3147321515830471,4.6595388637410124,-10.381007457804374,1.0383276,18.831808,0.5835266,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266311168",4421571769266311168,229.65917998678623,2.037315446367704,,,,,20.063747,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266311296",4421571769266311296,229.65928616457313,2.036976733092597,0.8894733354274236,4.484200620349853,-10.150751974262427,1.0019809,19.685137,0.9886551,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266312320",4421571769266312320,229.65609090441865,2.0354712732182647,-0.07802042079163778,4.137599856345993,-9.705125651183117,1.0334913,18.430708,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266313728",4421571769266313728,229.6621533777018,2.038892293098599,0.7301894810219021,4.520931519723678,-9.67683220743697,1.1112525,19.51338,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266316928",4421571769266316928,229.66515133059954,2.0411161228642936,,,,,20.225864,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266317824",4421571769266317824,229.66332877719705,2.040051161734798,-0.642338072795846,3.6693556764419735,-9.57431005544192,0.9002113,19.296217,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266318336",4421571769266318336,229.66156910899178,2.0390794614112226,0.5426771402684138,4.64765971455993,-9.880379713570605,0.9852467,19.18136,0.9245815,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266322816",4421571769266322816,229.66451309803833,2.0411792968947196,0.39416188818596315,3.6138282489025952,-9.835258898620634,0.89763707,18.491322,0.68616486,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,6056.491,4.7081,-2.5425,3994.4094,0.0016,0.0014,8.0E-4
"Gaia DR3 4421571769266323584",4421571769266323584,229.66540028725717,2.0418372469298536,0.13594882282219994,4.059964984568933,-9.85297843175885,1.0001197,19.241686,0.90975,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266323968",4421571769266323968,229.66241655837905,2.0404043784472004,,,,,19.80782,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266324096",4421571769266324096,229.66236492438597,2.0402242755509272,,,,,19.908688,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266324224",4421571769266324224,229.66280975379823,2.040237851056208,0.27275225139837406,4.04860674116899,-9.946841501870269,0.93927395,18.485409,0.7835312,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5631.4453,4.6861,-3.647,3049.4814,0.0292,0.0245,0.0135
"Gaia DR3 4421571769266326656",4421571769266326656,229.659786511749,2.038803664751532,,,,,20.730139,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266326784",4421571769266326784,229.6601295223808,2.0387696245451825,0.25190645974731257,3.8648448635848753,-9.466979365900501,1.0237113,18.940962,0.798399,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266328832",4421571769266328832,229.65915280228577,2.0388592279859417,-0.5149015396696875,3.7736196110717675,-10.831179056773117,2.0927513,18.443203,0.9125862,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266328960",4421571769266328960,229.65926700302762,2.0383954926359706,0.4465580540436654,4.741894465383126,-9.868207485891743,1.1060122,18.24586,0.8431778,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571769266331648",4421571769266331648,229.66362545010375,2.0415494175937265,0.01335995619053873,4.2996866845071855,-9.40786938666624,1.0184575,18.970257,0.8708496,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266331904",4421571769266331904,229.66402659465098,2.0414952136639566,,,,,19.734852,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266332160",4421571769266332160,229.65686909933893,2.0371492561583198,-1.3823597271604735,3.981261625978064,-8.34914127963518,0.8804198,19.84496,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266334976",4421571769266334976,229.6583575402772,2.0385901073089276,-0.07691658425561798,4.738986997741295,-11.07540355541221,0.952467,19.664942,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266335104",4421571769266335104,229.6579355644551,2.0387109936076384,2.1021802428629663,10.77078839364605,-9.803120796079133,3.5258713,18.740696,0.8360615,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266335488",4421571769266335488,229.65579103167767,2.036999013334543,0.40388547823811416,3.776281455275634,-9.791085480890247,0.90989995,18.84279,0.7537632,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5773.2197,4.6788,-3.5021,4046.593,0.0046,0.0039,0.0022
"Gaia DR3 4421571769266336128",4421571769266336128,229.65494555848963,2.036670245681999,0.30867704479242947,3.7250718833215397,-9.35854959626197,1.0661762,19.688427,0.8963604,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266339328",4421571769266339328,229.65669767074593,2.0380926775876844,,,,,19.939095,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266346368",4421571769266346368,229.66221172076806,2.0424363202421527,0.6715392464717025,3.5159379191053484,-10.907001503066017,1.17757,19.399012,1.1227074,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266346496",4421571769266346496,229.66266445415852,2.041855625107782,0.1234251591441492,4.009714843584821,-9.322346736231037,1.0409261,19.25797,0.9344425,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266346624",4421571769266346624,229.6626802358338,2.042180293473235,,,,,20.002386,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266346752",4421571769266346752,229.66232850836695,2.0420824864046057,,,,,19.864164,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266347520",4421571769266347520,229.65611697591783,2.0379512526441497,,,,,20.383976,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266347648",4421571769266347648,229.65542181416208,2.0379949178287946,,,,,20.214014,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266347776",4421571769266347776,229.65580202111747,2.038174991094737,-0.49379319265714827,3.3026745213568827,-9.876027755879084,1.1402279,18.821552,0.760582,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5835.518,4.7026,-1.3514,4270.37,0.0028,0.0024,0.0013
"Gaia DR3 4421571769266350336",4421571769266350336,229.66002724310357,2.041906593652094,,,,,19.612808,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266350464",4421571769266350464,229.65955337858395,2.0416868455090196,,,,,19.246,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266350592",4421571769266350592,229.66033388232648,2.0420578558096936,,,,,19.979504,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266350720",4421571769266350720,229.6604069352267,2.0412931705346233,-0.23965329034850655,3.8369497919526663,-9.709228364215887,0.99328405,18.273111,0.77145576,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5806.2153,4.6733,-3.7327,3194.549,0.002,0.0017,9.0E-4
"Gaia DR3 4421571769266352896",4421571769266352896,229.6644827871763,2.0441461778285674,-0.28980009622872094,4.233756160144601,-9.804775251184477,1.0527717,18.909483,0.990675,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266356736",4421571769266356736,229.65369049339998,2.037701616352258,0.08575147091324803,2.832576917331732,-9.133846140239672,1.1054088,19.76917,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266358528",4421571769266358528,229.6551884373109,2.0392820271385577,,,,,19.910952,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266358784",4421571769266358784,229.65554662432913,2.0390361438655282,-1.1601477718647695,2.724726323755255,-9.245938541484986,1.8991863,19.05807,0.82183266,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266359168",4421571769266359168,229.6543503497565,2.0383982372107314,-0.9173359872712379,3.217146715791846,-8.663232611379229,1.5186844,18.501486,0.782135,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266362752",4421571769266362752,229.65864910079407,2.0411880111467404,,,,,18.936886,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266362880",4421571769266362880,229.65844133945274,2.0411595000128027,-0.0314551120322368,4.461064620836728,-10.800457463571199,1.0524095,18.725513,0.6164074,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266367488",4421571769266367488,229.66069980883557,2.0432375791916546,0.4030744568007339,4.310574704765605,-9.656590030311454,0.99927604,19.072548,0.8647671,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266369408",4421571769266369408,229.65374832745476,2.0390857184990288,0.12516284940482883,3.6960713656431703,-10.002930600062236,1.0443048,17.906252,0.7403755,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5966.6377,4.6908,-4.06,2890.3384,0.012,0.0102,0.0057
"Gaia DR3 4421571769266371200",4421571769266371200,229.65603116049633,2.0405550077656804,-2.1112296621324242,3.073184171852144,-8.415166135077598,1.0893271,18.915596,0.8645592,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5717.6636,4.7353,-2.7837,3925.071,0.0033,0.0028,0.0015
"Gaia DR3 4421571769266372608",4421571769266372608,229.6544862360454,2.03981344854645,-0.29924350046230375,4.075278632842505,-9.928856651317862,0.92803633,19.10007,0.6323776,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266372992",4421571769266372992,229.6586514886208,2.041978002961305,0.14283997602543516,2.9320232374021957,-10.989388792841844,1.1546953,18.064396,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266373120",4421571769266373120,229.6588787083489,2.0418898059086414,-0.1668780691949876,4.270177914538447,-10.0253944747248,1.03985,17.314735,0.83475876,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571769266373376",4421571769266373376,229.65848013784597,2.0424163659966,0.12104238909841539,4.192833429924104,-9.739510610967896,0.9425494,18.134977,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571769266375424",4421571769266375424,229.65287640697838,2.0391116467339407,-0.9609089612398996,3.7715628206938603,-10.93388621214954,1.1942903,19.41291,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266379648",4421571769266379648,229.652888876877,2.0403040114236917,0.700074003451483,3.8698350491391276,-10.286648146262127,1.268279,18.162563,0.78066254,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421571769266379776",4421571769266379776,229.6538514135346,2.0400002374628428,0.5860750540279649,4.889652543769894,-9.42141592121184,1.0124172,19.804777,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266379904",4421571769266379904,229.65402833305288,2.0406064067988017,0.9639688480391715,5.712284006114766,-8.751310281606068,1.2458187,19.408672,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266380032",4421571769266380032,229.6533716065213,2.040126431504402,-0.1839608770242599,9.359458512999511,-7.425398462919525,2.0242975,18.440859,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266380160",4421571769266380160,229.65343818078162,2.0399327369171063,,,,,19.467388,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266380288",4421571769266380288,229.6558847530393,2.042042179840253,0.017345970142122556,3.7108499714876935,-9.609893791436397,1.0040531,18.151318,0.7835903,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5940.347,4.6508,-2.2671,3343.9814,0.0044,0.0037,0.002
"Gaia DR3 4421571769266380416",4421571769266380416,229.65622506670994,2.041713744444296,,,,,19.61867,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266381824",4421571769266381824,229.65222866859608,2.039564041016345,0.20671897061094668,3.8299376671697267,-10.055698011686346,0.948117,17.730644,0.8155403,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5528.0664,4.7101,-3.1564,2088.7017,0.0066,0.0055,0.003
"Gaia DR3 4421571769266381952",4421571769266381952,229.65456929512865,2.041066365589823,0.4201586294914451,3.772351291261561,-10.722771120861188,0.962033,19.758934,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266386304",4421571769266386304,229.65369235737302,2.0414113645781886,,,,,19.103422,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266386432",4421571769266386432,229.65390608866605,2.041410694335246,0.258071744462572,3.718514732344196,-10.381944485216346,1.0168314,18.700308,0.75850487,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266388480",4421571769266388480,229.6584695787789,2.0451553552082835,,,,,19.782066,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266388608",4421571769266388608,229.65819376813596,2.044833118953135,0.4011779700056635,3.910691333770074,-10.271586544508926,1.0130804,18.599802,0.49721527,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266388864",4421571769266388864,229.6578967279523,2.0441236248334276,0.7502101026521772,3.837545962263489,-9.894277781028153,1.3341178,18.212088,0.7095165,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5969.462,4.7172,-4.0363,3129.389,0.0055,0.0047,0.0026
"Gaia DR3 4421571769266394880",4421571769266394880,229.65248304381174,2.041455389266125,,,,,19.303877,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266395008",4421571769266395008,229.65245231148683,2.0424462227186946,,,,,19.883055,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266395392",4421571769266395392,229.65273139276408,2.0420902440747706,-0.05631440360286416,4.22071217450477,-9.433807045633243,1.0726273,18.618345,0.703207,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266395520",4421571769266395520,229.65263020425022,2.041580261338353,-2.069626543057317,-0.8046250257223215,-1.1695555137450497,2.5604682,18.759249,0.8408241,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266396288",4421571769266396288,229.65517999147352,2.0433616504604877,,,,,20.321972,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266396544",4421571769266396544,229.65484505089424,2.043348158946228,-0.2866833763577022,3.498051099487162,-9.721423688946578,1.0074992,18.90216,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266396672",4421571769266396672,229.65469622714966,2.0429737257846954,0.6336511218246402,4.204899694433834,-10.274916230279771,1.0239222,18.56145,0.7446537,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266399360",4421571769266399360,229.65923219406113,2.045024490048899,,,,,17.923754,0.71009254,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266399488",4421571769266399488,229.65925884472247,2.044857733154596,,,,,19.438581,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266399616",4421571769266399616,229.65928651062774,2.045920794456364,0.06492457182512364,3.886194325713018,-10.022341647728044,1.0127409,15.820834,1.0323219,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,5492.8604,3.6096,-0.9601,3018.3557,0.4324,0.3556,0.1939
"Gaia DR3 4421571769266399744",4421571769266399744,229.6594301692073,2.0451380918497133,,,,,18.47263,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266399872",4421571769266399872,229.65885249164256,2.046075950336098,0.15726304904985688,4.132354643374211,-8.594384490948544,0.9230109,19.217733,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266404352",4421571769266404352,229.65165873570578,2.0413991675332492,,,,,19.912209,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266406016",4421571769266406016,229.6603540367282,2.047136182928987,,,,,19.51965,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266408832",4421571769266408832,229.6502498466915,2.0411875462413067,,,,,19.30861,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266415488",4421571769266415488,229.660250449909,2.0480602638201626,0.4349761860996404,4.281036865602335,-9.177004916756609,0.9488231,19.16257,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266416512",4421571769266416512,229.65099462141984,2.042706555568316,-0.08481365689099513,3.982891932770977,-9.502916829460423,1.014164,18.606684,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266416768",4421571769266416768,229.64952190578913,2.0419357102318685,1.2020113312401979,3.9376281923411884,-10.675351118052692,1.0940073,19.352842,1.0932045,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266420608",4421571769266420608,229.65436593239863,2.044761703644894,0.8023805988338542,4.35312877254481,-10.384019032214349,1.0864526,19.391203,0.7830677,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266421888",4421571769266421888,229.6499384396775,2.042442646868524,,,,,19.404852,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266422528",4421571769266422528,229.65646422796019,2.0466444457533295,,,,,19.381664,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266423168",4421571769266423168,229.65725938784402,2.0460471758729697,0.6483656801828591,7.325665516630817,-9.189086444181708,1.664692,18.55812,0.7533722,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266423296",4421571769266423296,229.65710748463624,2.047092010753226,,,,,19.82956,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266423808",4421571769266423808,229.6569795404629,2.048577569964398,,,,,19.98073,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266424448",4421571769266424448,229.65807844322669,2.0484749896574628,-0.815254682327363,5.458496164270353,-10.62967821813901,1.7734188,18.473269,0.699831,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266424704",4421571769266424704,229.65733778999228,2.0484132032700715,,,,,19.57743,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266424960",4421571769266424960,229.65644256489875,2.046392120951434,,,,,19.414434,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266425472",4421571769266425472,229.65147970085553,2.0434067062111243,,,,,19.268122,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266425600",4421571769266425600,229.65121531767645,2.0431856656959497,1.4943598431813943,4.877197439158936,-11.353854878284617,1.4627008,18.379131,0.6002102,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266430848",4421571769266430848,229.6530988312204,2.0446843273405997,,,,,19.566133,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266433792",4421571769266433792,229.64916017080094,2.042390720724275,0.9072205758203958,3.682930743480131,-9.542067715941224,0.9607579,19.745163,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266434816",4421571769266434816,229.65183966852217,2.0445486882000075,-0.1068764969894892,3.6130884129090806,-9.941087409136566,1.0126748,18.50294,0.6718178,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266434944",4421571769266434944,229.6517615171457,2.04425742196159,0.038234314992623426,4.057255116478651,-9.549843281756482,0.98064256,19.11303,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266435072",4421571769266435072,229.65158017743522,2.0439640946037065,0.7256585503695314,3.7112676141203207,-10.772062129134834,1.581236,19.039976,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266435200",4421571769266435200,229.6601220496334,2.0493343567266233,,,,,19.392359,1.2656593,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266436352",4421571769266436352,229.6510159840582,2.043766264996046,1.2559626480377537,3.286805849239844,-10.949301887933583,0.9419826,19.458204,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266437248",4421571769266437248,229.65235926107104,2.0450057864374345,-0.9360524252262497,-0.0489464982439099,-11.44188992544346,1.3357555,19.406675,1.066328,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266437376",4421571769266437376,229.65242690431543,2.044799174071933,,,,,19.674606,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266438144",4421571769266438144,229.65330305702727,2.045683906744081,,,,,20.501522,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266438272",4421571769266438272,229.65434502804987,2.045505477916374,,,,,20.184587,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266438784",4421571769266438784,229.65366302870817,2.0460347324390327,,,,,19.789894,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266439040",4421571769266439040,229.65333538857777,2.0472366822771977,,,,,19.841934,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421571769266439424",4421571769266439424,229.65285154086155,2.0474045147728037,,,,,19.469088,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
