designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4421573212380574208,4421573212380574208,229.62362410627517,2.110798047464875,,,,,19.990206,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573418535326976,4421573418535326976,229.6529347999187,2.119107144378586,,,,,18.771591,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573624698354176,4421573624698354176,229.65144479110054,2.1246648978706744,0.7139515394882748,5.237791923400157,-11.165831961605969,1.0877404,18.687109,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181585615104,4421572181585615104,229.65653318133943,2.0831666616333586,-0.16908563084285164,5.115315818010017,-11.670222326255379,1.1188806,17.762186,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572971858405504,4421572971858405504,229.63295366944672,2.090401912015587,0.027868620521214246,4.361644909261747,-9.954345781658994,2.0293536,15.602112,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181583921408,4421572181583921408,229.65340801023223,2.0827065381440226,-0.5319249714808506,4.217330885656168,-10.514419810310079,2.1678019,16.217363,0.88993263,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572490821338368,4421572490821338368,229.6770314083417,2.0811087283544505,-0.054562357209111054,4.283835797118719,-9.593782358177288,0.97392535,17.88874,0.78170586,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,6465.466,4.4725,-0.3832,4501.194,0.4093,0.3519,0.1907
Gaia DR3 4421573315457971584,4421573315457971584,229.65685461116,2.093783747270498,-0.41761295950111366,7.422945598966702,-16.27699488879164,1.4803807,17.877289,0.7190838,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573281096647040,4421573281096647040,229.62053031073833,2.116547294080322,,,,,17.98678,0.69311523,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571769266375424,4421571769266375424,229.65287640697838,2.0391116467339407,-0.9609089612398996,3.7715628206938603,-10.93388621214954,1.1942903,19.41291,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571734906655360,4421571734906655360,229.6437956921837,2.036175983541857,2.063793587414545,5.273235078414359,-11.126333645821793,1.1039428,19.953537,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572800062067328,4421572800062067328,229.61877779742244,2.0730296011392295,,,,,18.334476,0.91158867,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478173339931008,4421478173339931008,229.61536910538678,2.0400264601395275,,,,,20.021946,1.1150894,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573379883545472,4421573379883545472,229.64509294612958,2.101077069664533,-0.11113348391295638,3.5965038512345475,-8.828525229929106,2.422829,16.695097,0.9146309,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573418538055040,4421573418538055040,229.6559961950707,2.113922687703871,,,,,19.352205,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571975425107712,4421571975425107712,229.6499862048944,2.056686346103292,,,,,18.39801,0.74632645,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868784056448,4421572868784056448,229.61083140686236,2.0789870635618017,,,,,18.540558,0.7719517,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868779122944,4421572868779122944,229.62269219696057,2.0800149976126012,0.38534732814613964,4.049159954032752,-10.271728514916742,1.9384396,16.125805,0.942153,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573006218225664,4421573006218225664,229.63456621861178,2.0937563747614862,,,,,18.042307,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572937502474880,4421572937502474880,229.64280395063562,2.087059669820183,,,,,16.395731,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903142750336,4421572903142750336,229.63607377940576,2.07928870813911,-0.23239706696182316,4.685815495825215,-8.971236780922196,6.112535,16.09916,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573074941581056,4421573074941581056,229.6067180411398,2.085919286747154,-0.4614771785131558,6.390311828801597,-8.86274447527404,5.4945087,16.9802,0.9364567,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421571906711249792,4421571906711249792,229.67940939893091,2.0639800103066945,,,,,19.529568,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478929255174912,4421478929255174912,229.61037811399353,2.0544657131488413,,,,,19.655191,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572147224169728,4421572147224169728,229.64299653383438,2.072053410610132,,,,,17.339481,1.0198317,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572765699775104,4421572765699775104,229.61735585536528,2.067789405936631,-0.1610681144130398,3.5971826170627246,-10.112927731358786,1.8118774,15.881249,1.0041285,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5939.7603,3.0729,-3.9176,7355.762,0.7654,0.6388,0.3537
Gaia DR3 4421572559540911232,4421572559540911232,229.66888623208766,2.0818121800839036,,,,,18.067053,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573384175288704,4421573384175288704,229.6500250992962,2.101285615167348,0.08664139492710608,3.838263827405913,-10.254252132907753,0.94867235,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572147224125440,4421572147224125440,229.64246634545484,2.0706975967858816,,,,,16.748901,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572800063603584,4421572800063603584,229.6216462728101,2.0711456330219202,-0.01208820830697896,3.3650940721387235,-9.534257111136858,3.4345012,16.382427,0.893033,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421571941065188224,4421571941065188224,229.63807072154168,2.0392795474248873,,,,,20.14719,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868781553536,4421572868781553536,229.6157101783831,2.0752561381626062,,,,,18.633713,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572078504184192,4421572078504184192,229.6663959616435,2.0591295926650073,1.0146431323251888,3.536508103415037,-9.484686497964365,1.343321,18.238003,0.5435257,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421477898462537344,4421477898462537344,229.63777065116494,2.0317903776547275,,,,,20.307882,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573281096772864,4421573281096772864,229.60541185206878,2.1162887116612272,0.3032143444861556,3.7860110305766623,-10.170620270226275,1.2101014,18.358532,0.6851959,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5952.8174,4.6701,-1.6254,3831.8066,0.0027,0.0023,0.0013
Gaia DR3 4421572937500892288,4421572937500892288,229.6528080815358,2.085938603959146,0.29427514350678263,2.631905991926817,-8.83005918277523,4.0962634,17.219574,0.8197756,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421571941065179520,4421571941065179520,229.63443597819014,2.0368349059138264,,,,,19.60105,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573418537083648,4421573418537083648,229.66174986571485,2.114482599782102,,,,,18.899984,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571872345676416,4421571872345676416,229.66688831929955,2.055130569892274,-0.5380063617668626,5.000439842036492,-11.652414409926003,1.1514592,19.48813,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573624693948160,4421573624693948160,229.64562038877605,2.126312586505087,0.34897108895398016,6.1017172705583445,-8.549064867175582,1.4564838,18.956224,0.75058174,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572078504274816,4421572078504274816,229.6645120126646,2.063758080423801,,,,,19.025618,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572044144766976,4421572044144766976,229.63940806377005,2.059295984312141,,,,,18.473955,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572112864084608,4421572112864084608,229.6753281295151,2.0744654221563184,0.45619221458708953,4.838829023208946,-10.241098467109357,1.0254529,18.436365,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573624693982080,4421573624693982080,229.64045055112342,2.1254226152720253,0.15137413115145612,4.408122479245774,-9.47883382237451,1.0051433,18.227688,0.63199425,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6107.4854,4.7008,-2.7238,3623.8662,0.006,0.0052,0.0029
Gaia DR3 4421573384179773952,4421573384179773952,229.64349784115967,2.104688501981286,,,,,18.580038,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571906705401856,4421571906705401856,229.67688143154336,2.059874459166023,,,,,19.854607,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571734906630784,4421571734906630784,229.65143692796278,2.0376027511632215,0.13669163059890152,3.5320947884744562,-9.621847818441992,1.0517577,19.412565,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572800059472640,4421572800059472640,229.63060825738015,2.074156502297289,,,,,18.04755,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478997973521536,4421478997973521536,229.5960455639295,2.0554557172776824,,,,,20.167023,1.031704,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573212377845376,4421573212377845376,229.63308698000867,2.110064119946835,,,,,19.066757,0.7727337,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572039853649280,4421572039853649280,229.63983848093375,2.0654306744705386,0.190061452167081,4.04584666287624,-10.079250281639123,1.7791862,14.199877,1.1079865,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5909.6353,3.2691,-1.514,2463.6738,0.9359,0.7715,0.4244
Gaia DR3 4421572147227678208,4421572147227678208,229.63765909644937,2.070585000905506,,,,,18.207705,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868779209600,4421572868779209600,229.62084100895302,2.0828557483489742,-1.1407759922701879,12.837672542966887,-2.9199894169136558,13.403504,16.413383,0.89053154,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572800063604992,4421572800063604992,229.62734075227152,2.0756815236096897,-0.13099081077470745,4.673608415819293,-8.64828390496045,2.6573384,17.11661,0.16245079,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573349817591808,4421573349817591808,229.67137479399346,2.102421896439562,,,,,18.766691,0.8279762,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571734906646016,4421571734906646016,229.64766879796377,2.0376895595327214,,,,,19.310116,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572903142790016,4421572903142790016,229.64225512667315,2.081084894762776,,,,,17.354355,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573418535111808,4421573418535111808,229.65681807050632,2.109363123955925,0.0259452334130279,4.746184357124467,-10.280613368681085,1.663028,16.019617,0.4162035,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572868781885696,4421572868781885696,229.61681141588414,2.07868817879879,,,,,19.06085,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572078504285568,4421572078504285568,229.66283741822977,2.062973322788721,,,,,19.172329,0.5444317,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572937498418816,4421572937498418816,229.6563332002952,2.088163159538347,-0.289044160702008,4.236158318733866,-10.076818557175015,1.67479,17.777931,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573414243290752,4421573414243290752,229.654929049744,2.116693601284698,,,,,18.841425,0.86634445,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571769266458240,4421571769266458240,229.6525716592879,2.046036454458333,0.49650056593467506,3.97694987369005,-9.775082574768202,1.0362066,18.824377,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572834419317376,4421572834419317376,229.61112680297845,2.068970179511576,,,,,18.042614,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573246736868224,4421573246736868224,229.60422442869688,2.1030425275696762,,,,,19.495014,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181588184704,4421572181588184704,229.66515454810792,2.0804449225146597,,,,,18.78894,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573418535173120,4421573418535173120,229.6634364250052,2.1172189080734403,0.33218392465619745,2.745073747345052,-10.050674788940283,2.701059,17.179886,0.8953228,,VARIABLE,0,false,false,false,true,false,false,true,,,,,,,
Gaia DR3 4421572490825209600,4421572490825209600,229.6713134653016,2.079599726632645,,,,,18.846018,0.86115265,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571941068576512,4421571941068576512,229.6463607384927,2.0420002346669883,-0.10682200977349407,3.083933262988568,-8.70057672667369,0.98146224,19.362719,0.8210945,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573074937856384,4421573074937856384,229.6037848288432,2.0840704736296436,-0.6570459810509326,4.731864177323336,-11.079221590866467,1.1783538,18.054453,0.6346588,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,6101.229,4.6909,-4.0742,3218.0386,0.0034,0.0029,0.0016
Gaia DR3 4421572009789483392,4421572009789483392,229.6205323462139,2.0503627944573752,0.558599540458262,4.446565295535224,-10.464683832655243,2.473647,16.239735,0.98486423,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573040581864576,4421573040581864576,229.59456341096205,2.085805405415324,-0.2780593476635061,3.9459355052145195,-10.667584877574267,1.3133126,18.43777,0.7560444,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478173339324800,4421478173339324800,229.6121180351365,2.039422321529599,0.8171290076460356,3.6807943915894112,-9.364851568144868,1.4214674,18.22886,0.7812176,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572559544686720,4421572559544686720,229.66565831296623,2.085595508727239,,,,,18.77522,0.78128624,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571700551742976,4421571700551742976,229.6663374897102,2.0395196787865166,,,,,20.444225,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868779372928,4421572868779372928,229.60793134048959,2.0832345808865522,-0.6675118268048206,3.2863925920417256,-10.369936966121825,1.453412,18.17427,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573246736968832,4421573246736968832,229.6052060768649,2.110955175251083,0.3349863361861114,3.585211375587779,-9.965254833204785,1.0420543,18.554747,0.521225,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478173340933760,4421478173340933760,229.6214788532276,2.043693235964791,,,,,19.972725,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573178017063936,4421573178017063936,229.61574022861993,2.0908079239258925,,,,,15.583212,1.0555325,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573246736885120,4421573246736885120,229.61179524820204,2.1093190345668384,0.19480880443344853,4.047212424063289,-9.70092107497308,0.9935884,17.968761,0.7651806,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572078504310784,4421572078504310784,229.65599267055998,2.059867069024077,,,,,18.740908,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572525186574080,4421572525186574080,229.68719785843703,2.0914649664064475,-0.8462744969464548,4.518535340027158,-10.277595484641074,0.816747,20.14856,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573590334230912,4421573590334230912,229.63405223860713,2.120594759895715,0.21279680814854518,4.13443726081095,-10.317588068676573,0.9432791,18.32183,0.7091789,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573173724975744,4421573173724975744,229.61721546425133,2.0944909084252408,-0.003973462987430609,3.9590810009570263,-9.694439099512659,1.1710135,16.605017,1.0026903,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5545.7876,4.3242,-4.1267,1925.8181,0.3074,0.2553,0.1415
Gaia DR3 4421572593904326272,4421572593904326272,229.67950116373396,2.0981247950089172,,,,,19.142828,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181583799168,4421572181583799168,229.66376780219963,2.0793495699267224,,,,,18.667841,0.7965088,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571872350443776,4421571872350443776,229.6662438508443,2.045330310994073,,,,,19.425558,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572937502494336,4421572937502494336,229.6474297102325,2.0808351900288584,,,,,17.625463,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572559542722176,4421572559542722176,229.6744176411849,2.085292356757146,-1.454248682098682,2.177077079893558,-11.653262803901685,1.628248,18.244099,0.7575798,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421478929255526016,4421478929255526016,229.60651827743092,2.050140657174429,0.22342024894386728,3.9426299257417963,-9.695421317442472,1.0194476,15.430017,0.043319702,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,9941.104,3.8214,-0.9226,9935.288,0.1423,0.137,0.073
Gaia DR3 4421571872345644544,4421571872345644544,229.66573521562387,2.052473072495644,-0.1065016522788602,4.436708241956104,-9.812525480364082,1.1025547,18.11159,0.6336937,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572765702407936,4421572765702407936,229.6143194146436,2.05239795451214,,,,,19.797983,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573384177928704,4421573384177928704,229.6459519429174,2.101131032542482,,,,,18.784103,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572005493883776,4421572005493883776,229.62523209091472,2.057044222524072,0.22747738728868608,4.2361871183594015,-9.15671492200434,3.3618715,15.84704,0.13326168,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,7999.614,2.9503,-0.6705,30169.89,1.0E-4,1.0E-4,1.0E-4
Gaia DR3 4421572800063590016,4421572800063590016,229.6320096723843,2.072387258404837,,,,,17.341223,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571769270990848,4421571769270990848,229.66639543641193,2.040812201462539,,,,,20.542492,0.7846489,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868779125888,4421572868779125888,229.61295321557913,2.074147400494394,,,,,18.938686,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572147228437632,4421572147228437632,229.64438163174717,2.066375278206043,2.3071121226734523,4.59444803104884,-9.77951363943221,6.356605,15.842322,0.5324135,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573315455735808,4421573315455735808,229.6599741813789,2.104058594273941,,,,,19.356548,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572559546590336,4421572559546590336,229.67324816008798,2.092557797838676,,,,,19.611275,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478104620415104,4421478104620415104,229.63554873495136,2.0330560230942347,,,,,20.13108,0.6537075,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572834421888640,4421572834421888640,229.6053757440348,2.0670180313048054,,,,,18.298674,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572490824177408,4421572490824177408,229.67669830859563,2.0843037493622574,,,,,18.844429,0.64029884,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573006218164352,4421573006218164352,229.6415473286355,2.0958325734166294,,,,,17.500153,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572147224124288,4421572147224124288,229.64128968970246,2.0718105995761773,,,,,17.665432,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572039853640064,4421572039853640064,229.63466819761535,2.069280119451852,0.1152532751212973,4.071028965924483,-9.851400670262828,1.5320741,14.6862755,1.059989,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5805.5044,3.2588,-3.6948,2831.9526,0.8176,0.6762,0.3752
Gaia DR3 4421571941068611712,4421571941068611712,229.64031888879666,2.037984019076331,,,,,20.043226,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572555249780736,4421572555249780736,229.67219450649074,2.083708535987985,0.08025628498256812,3.9881770115403334,-9.842461705345253,1.0927738,13.262274,1.3039055,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5311.126,2.4442,-0.1877,5734.157,0.8638,0.6856,0.3663
Gaia DR3 4421572044144891648,4421572044144891648,229.63093423566175,2.062058284638309,,,,,17.845863,0.7626133,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572971858527104,4421572971858527104,229.62752427213508,2.093655138153917,,,,,17.409863,1.3459644,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573139365220352,4421573139365220352,229.59867809307676,2.0962061583889313,0.034753539554518216,4.405913382963416,-9.778168970826234,1.1388079,15.054826,0.06520462,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,10036.012,3.5845,-0.362,12775.337,0.1871,0.1804,0.0962
Gaia DR3 4421573384178256000,4421573384178256000,229.64645266673804,2.1015326054454166,2.540981782492687,5.354042239297242,-11.219390655838732,1.6337868,18.506153,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572971858019072,4421572971858019072,229.63286664744024,2.0888551703250253,,,,,17.076262,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572147224073728,4421572147224073728,229.64827483539327,2.0701571808231733,-0.2704461880819567,3.439045392672085,-9.842303291654758,1.6226183,17.434366,0.78484344,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573315457950464,4421573315457950464,229.65807792549793,2.0982726245220453,0.14445480289156876,4.4175714949980485,-9.694612058909456,1.3826427,16.321457,0.9610224,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573418537098880,4421573418537098880,229.66078140809375,2.1139293720651486,,,,,19.921944,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572555249787392,4421572555249787392,229.67887068745793,2.089702331029769,-1.071144807694392,3.6333406155930126,-8.919060908059409,1.1526262,18.015446,0.82439804,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573006218225152,4421573006218225152,229.63657207549187,2.0956771156533396,,,,,18.268806,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572559543695104,4421572559543695104,229.66817970250295,2.0859492257216696,0.15453254635565955,3.341196677922472,-8.887188374787533,1.1330271,18.311756,0.8367748,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181589202048,4421572181589202048,229.66450826172127,2.07739053490548,-1.2489262743031875,8.995412792865555,-18.635627410799582,1.5589758,18.51023,0.7757797,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571941065391744,4421571941065391744,229.63774852826745,2.0501292671159903,,,,,18.973972,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572044148467968,4421572044148467968,229.63248086850663,2.0588321142787356,,,,,18.717964,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572181583853312,4421572181583853312,229.65269801486332,2.077177662993043,0.07026794798620385,4.05741782067685,-10.336605147695444,1.6357217,15.78616,0.9796667,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,12718.934,2.9397,-1.212,25434.162,2.3738,2.1291,1.1641
Gaia DR3 4421572903142715776,4421572903142715776,229.6354374693233,2.081517972056123,,,,,16.619408,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421572868779160960,4421572868779160960,229.61205216048583,2.075803985169796,,,,,18.076094,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421478929254168832,4421478929254168832,229.60432358348262,2.0602716269571166,,,,,18.513046,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421573315455773440,4421573315455773440,229.65122912833314,2.100452163650785,0.8352583148096974,5.683932855626106,-10.318484710205228,4.3298545,16.473812,0.9030857,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421572903142730880,4421572903142730880,229.63351108304514,2.08194768649619,0.3267680939556945,4.824051192318355,-8.872381250030081,2.6532302,14.58939,0.98282814,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4421573246736936448,4421573246736936448,229.60700089099367,2.109833850844888,,,,,18.820742,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4421571975424981120,4421571975424981120,229.64961950595907,2.0493759077095186,0.16764704704871305,3.5854978870775565,-9.605500285490528,1.0268191,17.777481,0.76691437,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5752.469,4.6588,-2.8701,2511.4348,0.0034,0.0029,0.0016
Gaia DR3 4421572903142738688,4421572903142738688,229.6423062330706,2.077104466304919,0.25721285443103314,0.33802078982739026,-10.976349449871572,3.0667956,16.29212,0.7816496,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
